日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2016-11-22,'000002,万 科Ａ,27.3,27.42,26.9,27.04,27.4,-0.1,-0.365,0.5454,53038988,1441172538.03,3.01368849627e+11,2.65470565351e+11
2016-11-21,'000002,万 科Ａ,27.4,28.25,26.01,27.27,27.72,-0.32,-1.1544,1.4301,139065510,3795901120.93,3.02472764827e+11,2.66442985004e+11
2016-11-18,'000002,万 科Ａ,27.72,29.0,27.51,27.8,27.0,0.72,2.6667,1.5458,150316488,4252381230.67,3.06005293468e+11,2.69554727895e+11
2016-11-17,'000002,万 科Ａ,27.0,27.0,26.31,26.62,26.68,0.32,1.1994,0.612,59513404,1591480642.54,2.98057104027e+11,2.62553306391e+11
2016-11-16,'000002,万 科Ａ,26.68,27.22,26.09,26.64,26.94,-0.26,-0.9651,0.8506,82711736,2204526908.37,2.94524575387e+11,2.594415635e+11
2016-11-15,'000002,万 科Ａ,26.94,27.8,25.46,25.6,25.7,1.24,4.8249,1.528,148588573,3965893663.67,2.97394754907e+11,2.61969854599e+11
2016-11-14,'000002,万 科Ａ,25.7,26.25,25.31,26.23,25.99,-0.29,-1.1158,0.9037,87878021,2254786426.71,2.83706206426e+11,2.49911850898e+11
2016-11-11,'000002,万 科Ａ,25.99,26.77,25.7,26.15,26.56,-0.57,-2.1461,0.9856,95846280,2495707510.84,2.86907560506e+11,2.52731867893e+11
2016-11-10,'000002,万 科Ａ,26.56,28.28,25.58,26.0,26.3,0.26,0.9886,2.4992,243030035,6611047611.25,2.93199877147e+11,2.58274659916e+11
2016-11-09,'000002,万 科Ａ,26.3,26.64,24.35,24.43,24.22,2.08,8.5879,4.1311,401716139,10484546503.4,2.90329697626e+11,2.55746368818e+11
2016-11-08,'000002,万 科Ａ,24.22,24.49,24.15,24.16,24.16,0.06,0.2483,0.2983,29006609,703588903.65,2.67368261464e+11,2.35520040029e+11
2016-11-07,'000002,万 科Ａ,24.16,24.58,24.03,24.47,24.59,-0.43,-1.7487,0.4318,41989356,1016201716.97,2.66705912344e+11,2.34936588237e+11
2016-11-04,'000002,万 科Ａ,24.59,25.0,24.46,24.84,24.87,-0.28,-1.1259,0.5986,58209922,1434751172.12,2.71452747705e+11,2.39117992746e+11
2016-11-03,'000002,万 科Ａ,24.87,25.19,24.71,24.77,24.9,-0.03,-0.1205,0.534,51922997,1295407810.72,2.74543710265e+11,2.41840767776e+11
2016-11-02,'000002,万 科Ａ,24.9,25.67,24.9,25.45,25.79,-0.89,-3.4509,1.0462,101736108,2554448189.94,2.74874884825e+11,2.42132493672e+11
2016-11-01,'000002,万 科Ａ,25.79,26.1,25.06,25.2,24.92,0.87,3.4912,1.3973,135877207,3476301172.06,2.84699730106e+11,2.50787028586e+11
2016-10-31,'000002,万 科Ａ,24.92,25.5,24.51,24.75,24.75,0.17,0.6869,0.5638,54827410,1374214247.8,2.75095667865e+11,2.42326977602e+11
2016-10-28,'000002,万 科Ａ,24.75,25.25,24.5,24.58,24.77,-0.02,-0.0807,0.6493,63141299,1568803273.85,2.73219012025e+11,2.40673864192e+11
2016-10-27,'000002,万  科Ａ,24.77,25.07,24.7,25.07,25.17,-0.4,-1.5892,0.4489,43647995,1082761831.04,2.73439795065e+11,2.40868348122e+11
2016-10-26,'000002,万  科Ａ,25.17,25.25,24.88,25.0,25.01,0.16,0.6397,0.6004,58382553,1463092458.37,2.77855455865e+11,2.44758026736e+11
2016-10-25,'000002,万  科Ａ,25.01,25.34,24.8,25.2,25.24,-0.23,-0.9113,0.7317,71149209,1779390563.93,2.76089191545e+11,2.4320215529e+11
2016-10-24,'000002,万  科Ａ,25.24,25.45,25.01,25.25,25.25,-0.01,-0.0396,0.5483,53319635,1346250312.19,2.78628196505e+11,2.45438720493e+11
2016-10-21,'000002,万  科Ａ,25.25,25.88,25.16,25.7,25.94,-0.69,-2.66,0.8419,81870576,2081832794.05,2.78738588025e+11,2.45535962458e+11
2016-10-20,'000002,万  科Ａ,25.94,26.69,25.51,25.72,25.83,0.11,0.4259,0.9177,89241935,2334841649.13,2.86355602906e+11,2.52245658066e+11
2016-10-19,'000002,万  科Ａ,25.83,26.48,25.79,26.0,26.0,-0.17,-0.6538,0.6218,60460544,1573933051.31,2.85141296186e+11,2.51175996447e+11
2016-10-18,'000002,万  科Ａ,26.0,26.13,25.51,25.9,26.0,0.0,0.0,0.66,64177355,1659245636.01,2.87017952026e+11,2.52829109858e+11
2016-10-17,'000002,万  科Ａ,26.0,26.75,25.73,26.5,26.84,-0.84,-3.1297,0.9555,92915134,2440490098.0,2.87017952026e+11,2.52829109858e+11
2016-10-14,'000002,万  科Ａ,26.84,27.25,26.62,26.92,26.81,0.03,0.1119,0.9411,91514322,2462592805.35,2.96290839707e+11,2.60997434946e+11
2016-10-13,'000002,万  科Ａ,26.81,27.2,26.3,26.51,26.6,0.21,0.7895,1.0444,101557433,2715384535.06,2.95959665147e+11,2.6070570905e+11
2016-10-12,'000002,万  科Ａ,26.6,26.67,25.63,26.0,26.23,0.37,1.4106,0.9026,87775400,2296506611.55,2.93641443227e+11,2.58663627778e+11
2016-10-11,'000002,万  科Ａ,26.23,27.41,25.56,25.75,25.97,0.26,1.0012,1.55,150728616,4017712912.61,2.89556956986e+11,2.55065675061e+11
2016-10-10,'000002,万  科Ａ,25.97,25.98,24.66,25.0,26.17,-0.2,-0.7642,1.4762,143551183,3634603737.4,2.86686777466e+11,2.52537383962e+11
2016-09-30,'000002,万  科Ａ,26.17,27.45,25.81,25.9,25.99,0.18,0.6926,1.3969,135841060,3600469944.94,2.88894607866e+11,2.54482223269e+11
2016-09-29,'000002,万  科Ａ,25.99,26.3,25.38,25.68,25.8,0.19,0.7364,1.3194,128298586,3327400622.79,2.86907560506e+11,2.52731867893e+11
2016-09-28,'000002,万  科Ａ,25.8,26.38,24.33,24.88,25.14,0.66,2.6253,1.6085,156409060,3989436891.79,2.84810121626e+11,2.50884270551e+11
2016-09-27,'000002,万  科Ａ,25.14,25.69,24.51,24.61,24.68,0.46,1.8639,1.5975,155341790,3918881040.68,2.77524281305e+11,2.4446630084e+11
2016-09-26,'000002,万  科Ａ,24.68,25.35,24.4,25.19,25.48,-0.8,-3.1397,1.3617,132417339,3272364942.18,2.72446271385e+11,2.39993170434e+11
2016-09-23,'000002,万  科Ａ,25.48,26.55,25.24,26.32,27.0,-1.52,-5.6296,2.0345,197838372,5106198483.84,2.81277592985e+11,2.47772527661e+11
2016-09-22,'000002,万  科Ａ,27.0,27.08,24.41,24.8,24.62,2.38,9.6669,3.6686,356745679,9350015355.15,2.98057104027e+11,2.62553306391e+11
2016-09-21,'000002,万  科Ａ,24.62,24.62,23.41,23.55,23.62,1.0,4.2337,2.2907,222750209,5345198492.35,2.71783922265e+11,2.39409718642e+11
2016-09-20,'000002,万  科Ａ,23.62,23.69,23.23,23.63,23.63,-0.01,-0.0423,0.6434,62565662,1469696503.5,2.60744770264e+11,2.29685522109e+11
2016-09-19,'000002,万  科Ａ,23.63,24.0,23.51,23.58,23.58,0.05,0.212,0.6035,58683788,1389733065.36,2.60855161784e+11,2.29782764075e+11
2016-09-14,'000002,万  科Ａ,23.58,23.8,23.33,23.35,23.58,0.0,0.0,0.8079,78557476,1852710858.0,2.60303204184e+11,2.29296554248e+11
2016-09-13,'000002,万  科Ａ,23.58,23.68,23.2,23.38,23.5,0.08,0.3404,0.9126,88741809,2080192648.82,2.60303204184e+11,2.29296554248e+11
2016-09-12,'000002,万  科Ａ,23.5,23.97,22.5,22.6,23.17,0.33,1.4243,1.4189,137974564,3205460968.55,2.59420072024e+11,2.28518618526e+11
2016-09-09,'000002,万  科Ａ,23.17,23.59,23.01,23.5,23.62,-0.45,-1.9052,0.9094,88429677,2050212276.18,2.55777151863e+11,2.2530963367e+11
2016-09-08,'000002,万  科Ａ,23.62,24.45,23.13,23.23,23.27,0.35,1.5041,1.4651,142468390,3392089266.3,2.60744770264e+11,2.29685522109e+11
2016-09-07,'000002,万  科Ａ,23.27,23.54,23.1,23.54,23.32,-0.05,-0.2144,0.8171,79453934,1853115072.39,2.56881067063e+11,2.26282053323e+11
2016-09-06,'000002,万  科Ａ,23.32,23.66,23.0,23.4,23.44,-0.12,-0.5119,1.01,98212851,2280789507.2,2.57433024663e+11,2.2676826315e+11
2016-09-05,'000002,万  科Ａ,23.44,23.68,23.1,23.6,23.77,-0.33,-1.3883,1.0581,102887958,2405528942.69,2.58757722903e+11,2.27935166734e+11
2016-09-02,'000002,万  科Ａ,23.77,24.6,23.01,23.14,23.44,0.33,1.4078,1.9797,192507913,4624433219.72,2.62400643064e+11,2.31144151589e+11
2016-09-01,'000002,万  科Ａ,23.44,25.01,23.19,25.0,24.93,-1.49,-5.9767,2.6384,256560340,6157514348.34,2.58757722903e+11,2.27935166734e+11
2016-08-31,'000002,万  科Ａ,24.93,24.93,22.6,22.68,22.66,2.27,10.0177,2.4507,238312574,5748581071.59,2.75206059385e+11,2.42424219568e+11
2016-08-30,'000002,万  科Ａ,22.66,23.06,22.55,22.95,22.91,-0.25,-1.0912,0.9351,90926253,2072873250.2,2.50147184343e+11,2.20350293438e+11
2016-08-29,'000002,万  科Ａ,22.91,23.25,22.75,22.86,22.89,0.02,0.0874,0.8046,78244619,1796320546.27,2.52906972343e+11,2.22781342571e+11
2016-08-26,'000002,万  科Ａ,22.89,23.59,22.88,23.59,23.54,-0.65,-2.7613,1.2341,120002409,2780659163.62,2.52686189303e+11,2.2258685864e+11
2016-08-25,'000002,万  科Ａ,23.54,23.94,22.71,23.5,23.99,-0.45,-1.8758,1.873,182137491,4234198627.4,2.59861638104e+11,2.28907586387e+11
2016-08-24,'000002,万  科Ａ,23.99,24.84,23.75,24.4,24.7,-0.71,-2.8745,1.5124,147067559,3561540341.61,2.64829256504e+11,2.33283474827e+11
2016-08-23,'000002,万  科Ａ,24.7,25.28,23.83,24.39,24.7,0.0,0.0,1.7428,169476322,4163383509.03,2.72667054425e+11,2.40187654365e+11
2016-08-22,'000002,万  科Ａ,24.7,25.56,24.44,24.79,24.59,0.11,0.4473,1.8431,179225292,4483677777.62,2.72667054425e+11,2.40187654365e+11
2016-08-19,'000002,万  科Ａ,24.59,25.32,24.51,25.15,25.58,-0.99,-3.8702,2.1286,206991163,5134726397.51,2.71452747705e+11,2.39117992746e+11
2016-08-18,'000002,万  科Ａ,25.58,27.68,24.51,25.3,25.85,-0.27,-1.0445,4.251,413375208,10758881394.9,2.82381508186e+11,2.48744947314e+11
2016-08-17,'000002,万  科Ａ,25.85,27.44,25.36,26.61,27.57,-1.72,-6.2387,3.1415,305482059,8050574128.34,2.85362079226e+11,2.51370480378e+11
2016-08-16,'000002,万  科Ａ,27.57,27.57,26.11,26.51,25.06,2.51,10.016,3.4294,333478058,9013552392.41,3.04349420668e+11,2.68096098415e+11
2016-08-15,'000002,万  科Ａ,25.06,25.06,23.41,23.45,22.78,2.28,10.0088,3.3227,323110630,7854928029.77,2.76641149145e+11,2.43688365117e+11
2016-08-12,'000002,万  科Ａ,22.78,22.78,20.52,20.8,20.71,2.07,9.9952,3.855,374870862,8174350637.62,2.51471882583e+11,2.21517197022e+11
2016-08-11,'000002,万  科Ａ,20.71,21.37,20.64,21.15,21.2,-0.49,-2.3113,1.6252,158038796,3304482713.27,2.28620837941e+11,2.01388110198e+11
2016-08-10,'000002,万  科Ａ,21.2,21.88,21.0,21.7,21.97,-0.77,-3.5048,2.1218,206323384,4418914168.29,2.34030022421e+11,2.061529665e+11
2016-08-09,'000002,万  科Ａ,21.97,22.29,21.15,22.11,21.87,0.1,0.4572,2.2078,214689295,4681283179.72,2.42530169462e+11,2.1364059783e+11
2016-08-08,'000002,万  科Ａ,21.87,22.95,20.55,20.74,20.95,0.92,4.3914,3.7776,367338901,8068063980.86,2.41426254262e+11,2.12668178177e+11
2016-08-05,'000002,万  科Ａ,20.95,21.63,19.96,20.33,19.67,1.28,6.5074,3.9085,380072265,7864094997.12,2.31270234421e+11,2.03721917366e+11
2016-08-04,'000002,万  科Ａ,19.67,19.67,17.6,17.76,17.88,1.79,10.0112,3.8188,371346582,6982599191.69,2.1714011986e+11,1.91274945804e+11
2016-08-03,'000002,万  科Ａ,17.88,17.97,17.49,17.55,17.61,0.27,1.5332,1.5585,151555097,2701874068.33,1.97380037778e+11,1.7386863401e+11
2016-08-02,'000002,万  科Ａ,17.61,17.7,17.07,17.11,17.17,0.44,2.5626,1.6497,160420956,2808125317.99,1.94399466738e+11,1.71243100946e+11
2016-08-01,'000002,万  科Ａ,17.17,17.29,16.9,17.01,17.14,0.03,0.175,1.3092,127306209,2180111017.17,1.89542239857e+11,1.66964454472e+11
2016-07-29,'000002,万  科Ａ,17.14,17.35,16.81,17.05,17.2,-0.06,-0.3488,2.0432,198686135,3398190598.14,1.89211065297e+11,1.66672728576e+11
2016-07-28,'000002,万  科Ａ,17.92,17.93,17.21,17.39,17.42,0.5,2.8703,1.5502,150746267,2662314492.99,1.97821603858e+11,1.74257601871e+11
2016-07-27,'000002,万  科Ａ,17.42,17.83,16.91,17.78,17.78,-0.36,-2.0247,1.5184,147648626,2573919255.56,1.92302027857e+11,1.69395503605e+11
2016-07-26,'000002,万  科Ａ,17.78,17.83,17.52,17.6,17.7,0.08,0.452,1.5355,149319656,2647747959.8,1.96276122578e+11,1.72896214357e+11
2016-07-25,'000002,万  科Ａ,17.7,17.79,16.92,17.26,17.39,0.31,1.7826,2.4211,235433919,4116947088.97,1.95392990418e+11,1.72118278634e+11
2016-07-22,'000002,万  科Ａ,17.39,17.59,17.13,17.17,17.02,0.37,2.1739,2.4061,233970928,4069504588.46,1.91970853297e+11,1.69103777709e+11
2016-07-21,'000002,万  科Ａ,17.02,17.19,16.86,16.91,17.08,-0.06,-0.3513,1.4857,144470645,2455521957.52,1.87886367057e+11,1.65505824992e+11
2016-07-20,'000002,万  科Ａ,17.08,17.42,16.74,16.89,17.11,-0.03,-0.1753,2.3703,230492242,3931445259.29,1.88548716177e+11,1.66089276784e+11
2016-07-19,'000002,万  科Ａ,17.11,17.39,17.04,17.39,17.43,-0.32,-1.8359,1.6739,162775209,2792105620.7,1.88879890737e+11,1.6638100268e+11
2016-07-18,'000002,万  科Ａ,17.43,17.84,17.42,17.84,17.89,-0.46,-2.5713,1.6043,156000437,2740431515.77,1.92412419377e+11,1.6949274557e+11
2016-07-15,'000002,万  科Ａ,17.89,18.05,17.86,17.9,17.96,-0.07,-0.3898,1.1133,108255098,1941771659.06,1.97490429298e+11,1.73965875975e+11
2016-07-14,'000002,万  科Ａ,17.96,18.18,17.92,18.14,18.32,-0.36,-1.9651,1.7231,167556929,3019075020.27,1.98263169938e+11,1.74646569733e+11
2016-07-13,'000002,万  科Ａ,18.32,18.49,17.85,18.0,18.12,0.2,1.1038,2.6154,254326166,4619086220.64,2.02237264658e+11,1.78147280485e+11
2016-07-12,'000002,万  科Ａ,18.12,18.43,17.56,18.27,18.27,-0.15,-0.821,3.1517,306482137,5520900750.09,2.00029434258e+11,1.76202441178e+11
2016-07-11,'000002,万  科Ａ,18.27,18.69,18.23,18.5,18.75,-0.48,-2.56,2.4806,241215118,4444566770.9,2.01685307058e+11,1.77661070658e+11
2016-07-08,'000002,万  科Ａ,18.75,18.98,18.21,18.6,18.82,-0.07,-0.3719,3.2131,312443698,5799513334.17,2.06984100019e+11,1.82328684994e+11
2016-07-07,'000002,万  科Ａ,18.82,19.22,18.71,19.1,19.8,-0.98,-4.9495,4.4222,430022552,8133977766.48,2.07756840659e+11,1.83009378751e+11
2016-07-06,'000002,万  科Ａ,19.8,20.78,19.1,19.1,19.79,0.01,0.0505,10.5754,1028372712,20106488582.8,2.1857520962e+11,1.92539091353e+11
2016-07-05,'000002,万  科Ａ,19.79,19.79,19.79,19.79,21.99,-2.2,-10.0045,2.047,199057600,3939349904.0,2.184648181e+11,1.92441849388e+11
2016-07-04,'000002,万  科Ａ,21.99,21.99,21.99,21.99,24.43,-2.44,-9.9877,0.0439,4266300,93815937.0,2.42750952502e+11,2.13835081761e+11
2016-07-01,'000002,万  科Ａ,0.0,0.0,0.0,0.0,24.43,None,None,0.0,0,0.0,2.69686483384e+11,2.37562121301e+11
2016-06-30,'000002,万  科Ａ,0.0,0.0,0.0,0.0,24.43,None,None,0.0,0,0.0,2.69686483384e+11,2.37562121301e+11
2016-06-29,'000002,万  科Ａ,0.0,0.0,0.0,0.0,24.43,None,None,0.0,0,0.0,2.69686483384e+11,2.37562121301e+11
2016-06-28,'000002,万  科Ａ,0.0,0.0,0.0,0.0,24.43,None,None,0.0,0,0.0,2.69686483384e+11,2.37562121301e+11
2016-06-27,'000002,万  科Ａ,0.0,0.0,0.0,0.0,24.43,None,None,0.0,0,0.0,2.69686483384e+11,2.37562121301e+11
2016-06-24,'000002,万  科Ａ,0.0,0.0,0.0,0.0,24.43,None,None,0.0,0,0.0,2.69686483384e+11,2.37562121301e+11
2016-06-23,'000002,万  科Ａ,0.0,0.0,0.0,0.0,24.43,None,None,0.0,0,0.0,2.69686483384e+11,2.37562121301e+11
2016-06-22,'000002,万  科Ａ,0.0,0.0,0.0,0.0,24.43,None,None,0.0,0,0.0,2.69686483384e+11,2.37562121301e+11
2016-06-21,'000002,万  科Ａ,0.0,0.0,0.0,0.0,24.43,None,None,0.0,0,0.0,2.69686483384e+11,2.37562121301e+11
2016-06-20,'000002,万  科Ａ,0.0,0.0,0.0,0.0,24.43,None,None,0.0,0,0.0,2.69686483384e+11,2.37562121301e+11
2016-06-17,'000002,万  科Ａ,0.0,0.0,0.0,0.0,24.43,None,None,0.0,0,0.0,2.69686483384e+11,2.37562121301e+11
2016-06-16,'000002,万  科Ａ,0.0,0.0,0.0,0.0,24.43,None,None,0.0,0,0.0,2.69686483384e+11,2.37562121301e+11
2016-06-15,'000002,万  科Ａ,0.0,0.0,0.0,0.0,24.43,None,None,0.0,0,0.0,2.69686483384e+11,2.37562121301e+11
2016-06-14,'000002,万  科Ａ,0.0,0.0,0.0,0.0,24.43,None,None,0.0,0,0.0,2.69686483384e+11,2.37562121301e+11
2016-06-13,'000002,万  科Ａ,0.0,0.0,0.0,0.0,24.43,None,None,0.0,0,0.0,2.69686483384e+11,2.37562121301e+11
2016-06-08,'000002,万  科Ａ,0.0,0.0,0.0,0.0,24.43,None,None,0.0,0,0.0,2.69686483384e+11,2.37562121301e+11
2016-06-07,'000002,万  科Ａ,0.0,0.0,0.0,0.0,24.43,None,None,0.0,0,0.0,2.69686483384e+11,2.37562121301e+11
2016-06-06,'000002,万  科Ａ,0.0,0.0,0.0,0.0,24.43,None,None,0.0,0,0.0,2.69686483384e+11,2.37562121301e+11
2016-06-03,'000002,万  科Ａ,0.0,0.0,0.0,0.0,24.43,None,None,0.0,0,0.0,2.69686483384e+11,2.37562121301e+11
2016-06-02,'000002,万  科Ａ,0.0,0.0,0.0,0.0,24.43,None,None,0.0,0,0.0,2.69686483384e+11,2.37562121301e+11
2016-06-01,'000002,万  科Ａ,0.0,0.0,0.0,0.0,24.43,None,None,0.0,0,0.0,2.69686483384e+11,2.37562121301e+11
2016-05-31,'000002,万  科Ａ,0.0,0.0,0.0,0.0,24.43,None,None,0.0,0,0.0,2.69686483384e+11,2.37562121301e+11
2016-05-30,'000002,万  科Ａ,0.0,0.0,0.0,0.0,24.43,None,None,0.0,0,0.0,2.69686483384e+11,2.37562121301e+11
2016-05-27,'000002,万  科Ａ,0.0,0.0,0.0,0.0,24.43,None,None,0.0,0,0.0,2.69686483384e+11,2.37562121301e+11
2016-05-26,'000002,万  科Ａ,0.0,0.0,0.0,0.0,24.43,None,None,0.0,0,0.0,2.69686483384e+11,2.37562121301e+11
2016-05-25,'000002,万  科Ａ,0.0,0.0,0.0,0.0,24.43,None,None,0.0,0,0.0,2.69686483384e+11,2.37562121301e+11
2016-05-24,'000002,万  科Ａ,0.0,0.0,0.0,0.0,24.43,None,None,0.0,0,0.0,2.69686483384e+11,2.37562121301e+11
2016-05-23,'000002,万  科Ａ,0.0,0.0,0.0,0.0,24.43,None,None,0.0,0,0.0,2.69686483384e+11,2.37562121301e+11
2016-05-20,'000002,万  科Ａ,0.0,0.0,0.0,0.0,24.43,None,None,0.0,0,0.0,2.69686483384e+11,2.37562121301e+11
2016-05-19,'000002,万  科Ａ,0.0,0.0,0.0,0.0,24.43,None,None,0.0,0,0.0,2.69686483384e+11,2.37562121301e+11
2016-05-18,'000002,万  科Ａ,0.0,0.0,0.0,0.0,24.43,None,None,0.0,0,0.0,2.69686483384e+11,2.37562121301e+11
2016-05-17,'000002,万  科Ａ,0.0,0.0,0.0,0.0,24.43,None,None,0.0,0,0.0,2.69686483384e+11,2.37562121301e+11
2016-05-16,'000002,万  科Ａ,0.0,0.0,0.0,0.0,24.43,None,None,0.0,0,0.0,2.69686483384e+11,2.37562121301e+11
2016-05-13,'000002,万  科Ａ,0.0,0.0,0.0,0.0,24.43,None,None,0.0,0,0.0,2.69686483384e+11,2.37562121301e+11
2016-05-12,'000002,万  科Ａ,0.0,0.0,0.0,0.0,24.43,None,None,0.0,0,0.0,2.69686483384e+11,2.37562121301e+11
2016-05-11,'000002,万  科Ａ,0.0,0.0,0.0,0.0,24.43,None,None,0.0,0,0.0,2.69686483384e+11,2.37562121301e+11
2016-05-10,'000002,万  科Ａ,0.0,0.0,0.0,0.0,24.43,None,None,0.0,0,0.0,2.69686483384e+11,2.37562121301e+11
2016-05-09,'000002,万  科Ａ,0.0,0.0,0.0,0.0,24.43,None,None,0.0,0,0.0,2.69686483384e+11,2.37562121301e+11
2016-05-06,'000002,万  科Ａ,0.0,0.0,0.0,0.0,24.43,None,None,0.0,0,0.0,2.69686483384e+11,2.37562121301e+11
2016-05-05,'000002,万  科Ａ,0.0,0.0,0.0,0.0,24.43,None,None,0.0,0,0.0,2.69686483384e+11,2.37562121301e+11
2016-05-04,'000002,万  科Ａ,0.0,0.0,0.0,0.0,24.43,None,None,0.0,0,0.0,2.69686483384e+11,2.37562121301e+11
2016-05-03,'000002,万  科Ａ,0.0,0.0,0.0,0.0,24.43,None,None,0.0,0,0.0,2.69686483384e+11,2.37562121301e+11
2016-04-29,'000002,万  科Ａ,0.0,0.0,0.0,0.0,24.43,None,None,0.0,0,0.0,2.69686483384e+11,2.37562121301e+11
2016-04-28,'000002,万  科Ａ,0.0,0.0,0.0,0.0,24.43,None,None,0.0,0,0.0,2.69686483384e+11,2.37562121301e+11
2016-04-27,'000002,万  科Ａ,0.0,0.0,0.0,0.0,24.43,None,None,0.0,0,0.0,2.69686483384e+11,2.37562121301e+11
2016-04-26,'000002,万  科Ａ,0.0,0.0,0.0,0.0,24.43,None,None,0.0,0,0.0,2.69686483384e+11,2.37562121301e+11
2016-04-25,'000002,万  科Ａ,0.0,0.0,0.0,0.0,24.43,None,None,0.0,0,0.0,2.69686483384e+11,2.37562121301e+11
