日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2016-12-30,'000069,华侨城Ａ,6.95,7.1,6.95,7.02,7.04,-0.09,-1.2784,0.2797,17155498,120419176.01,57029485834.2,42625673071.5
2016-12-29,'000069,华侨城Ａ,7.04,7.08,6.98,7.06,7.06,-0.02,-0.2833,0.2695,16525994,116135995.98,57767997161.6,43177660204.8
2016-12-28,'000069,华侨城Ａ,7.06,7.11,7.05,7.09,7.09,-0.03,-0.4231,0.1937,11877281,84015808.01,57932110789.9,43300324012.2
2016-12-27,'000069,华侨城Ａ,7.09,7.13,7.05,7.06,7.07,0.02,0.2829,0.2345,14381067,101926016.82,58178281232.3,43484319723.3
2016-12-26,'000069,华侨城Ａ,7.07,7.1,6.89,7.09,7.11,-0.04,-0.5626,0.2357,14458768,101542146.6,58014167604.1,43361655915.9
2016-12-23,'000069,华侨城Ａ,7.11,7.21,7.09,7.19,7.2,-0.09,-1.25,0.2443,14982711,106996771.69,58342394860.7,43606983530.7
2016-12-22,'000069,华侨城Ａ,7.2,7.24,7.11,7.13,7.15,0.05,0.6993,0.2803,17190913,123393224.96,59080906188.0,44158970664.0
2016-12-21,'000069,华侨城Ａ,7.15,7.16,7.1,7.15,7.12,0.03,0.4213,0.2675,16409184,117096937.28,58670622117.2,43852311145.5
2016-12-20,'000069,华侨城Ａ,7.12,7.16,7.08,7.14,7.14,-0.02,-0.2801,0.2382,14610937,104019064.28,58424451674.8,43668315434.4
2016-12-19,'000069,华侨城Ａ,7.14,7.14,7.02,7.04,7.07,0.07,0.9901,0.2654,16280030,115435910.5,58588565303.1,43790979241.8
2016-12-16,'000069,华侨城Ａ,7.07,7.12,7.01,7.08,7.08,-0.01,-0.1412,0.2741,16809711,118755374.72,58014167604.1,43361655915.9
2016-12-15,'000069,华侨城Ａ,7.08,7.12,7.0,7.07,7.09,-0.01,-0.141,0.2903,17802949,125893282.85,58096224418.2,43422987819.6
2016-12-14,'000069,华侨城Ａ,7.09,7.15,7.06,7.12,7.12,-0.03,-0.4213,0.2852,17494611,124253994.13,58178281232.3,43484319723.3
2016-12-13,'000069,华侨城Ａ,7.12,7.14,7.05,7.05,7.06,0.06,0.8499,0.2896,17762481,126019749.11,58424451674.8,43668315434.4
2016-12-12,'000069,华侨城Ａ,7.06,7.36,7.05,7.34,7.34,-0.28,-3.8147,0.786,48209456,343959323.28,57932110789.9,43300324012.2
2016-12-09,'000069,华侨城Ａ,7.34,7.42,7.25,7.29,7.28,0.06,0.8242,0.4364,26767588,196356843.39,60229701586.1,45017617315.8
2016-12-08,'000069,华侨城Ａ,7.28,7.4,7.28,7.39,7.38,-0.1,-1.355,0.4593,28170681,206669465.28,59737360701.2,44649625893.6
2016-12-07,'000069,华侨城Ａ,7.38,7.41,7.3,7.34,7.36,0.02,0.2717,0.6311,38709224,284744870.85,60557928842.7,45262944930.6
2016-12-06,'000069,华侨城Ａ,7.36,7.46,7.28,7.42,7.45,-0.09,-1.2081,0.5232,32090374,236378518.14,60393815214.4,45140281123.2
2016-12-05,'000069,华侨城Ａ,7.45,7.73,7.36,7.6,7.74,-0.29,-3.7468,1.0367,63579938,475341483.28,61132326541.8,45692268256.5
2016-12-02,'000069,华侨城Ａ,7.74,8.17,7.66,7.79,7.86,-0.12,-1.5267,1.545,94754773,747093244.88,63511974152.1,47470893463.8
2016-12-01,'000069,华侨城Ａ,7.86,7.94,7.39,7.46,7.45,0.41,5.5034,1.8294,112198113,872994856.98,64496655921.9,48206876308.2
2016-11-30,'000069,华侨城Ａ,7.45,7.64,7.3,7.53,7.52,-0.07,-0.9309,0.7081,43430122,323887144.9,61132326541.8,45692268256.5
2016-11-29,'000069,华侨城Ａ,7.52,7.73,7.5,7.5,7.6,-0.08,-1.0526,0.836,51274333,390034577.11,61706724240.8,46121591582.4
2016-11-28,'000069,华侨城Ａ,7.6,7.66,7.48,7.52,7.48,0.12,1.6043,1.0799,66234984,503442175.29,62363178754.0,46612246812.0
2016-11-25,'000069,华侨城Ａ,7.48,7.67,7.4,7.45,7.48,0.0,0.0,1.0227,62725718,471271923.8,61378496984.2,45876263967.6
2016-11-24,'000069,华侨城Ａ,7.48,7.63,7.22,7.23,7.27,0.21,2.8886,1.8564,113858021,847527792.96,61378496984.2,45876263967.6
2016-11-23,'000069,华侨城Ａ,7.27,7.48,7.1,7.13,7.11,0.16,2.2504,1.6604,101836794,741899658.73,59655303887.1,44588293989.9
2016-11-22,'000069,华侨城Ａ,7.11,7.14,7.06,7.09,7.05,0.06,0.8511,0.6429,39432108,279884282.15,58342394860.7,43606983530.7
2016-11-21,'000069,华侨城Ａ,7.05,7.12,7.0,7.02,7.03,0.02,0.2845,0.5157,31627384,223723315.47,57850053975.8,43238992108.5
2016-11-18,'000069,华侨城Ａ,7.03,7.17,7.03,7.06,7.05,-0.02,-0.2837,0.6133,37616844,266745572.65,57685940347.4,43116328301.1
2016-11-17,'000069,华侨城Ａ,7.05,7.07,7.0,7.02,7.02,0.03,0.4274,0.4057,24884001,175013211.07,57850053975.8,43238992108.5
2016-11-16,'000069,华侨城Ａ,7.02,7.07,7.01,7.04,7.04,-0.02,-0.2841,0.3525,21616921,151946843.95,57603883533.3,43054996397.4
2016-11-15,'000069,华侨城Ａ,7.04,7.09,6.97,7.0,7.0,0.04,0.5714,0.457,28026185,197144157.71,57767997161.6,43177660204.8
2016-11-14,'000069,华侨城Ａ,7.0,7.06,6.92,7.01,6.99,0.01,0.1431,0.5741,35211728,246889404.59,57439769905.0,42932332590.0
2016-11-11,'000069,华侨城Ａ,6.99,7.07,6.93,6.94,6.95,0.04,0.5755,0.8333,51106343,357951488.48,57357713090.8,42871000686.3
2016-11-10,'000069,华侨城Ａ,6.95,6.97,6.9,6.9,6.87,0.08,1.1645,0.346,21219364,147256759.81,57029485834.2,42625673071.5
2016-11-09,'000069,华侨城Ａ,6.87,6.96,6.83,6.95,6.96,-0.09,-1.2931,0.4045,24808245,171084801.07,56373031321.1,42135017841.9
2016-11-08,'000069,华侨城Ａ,6.96,6.98,6.92,6.93,6.93,0.03,0.4329,0.2217,13597402,94529074.16,57111542648.4,42687004975.2
2016-11-07,'000069,华侨城Ａ,6.93,6.97,6.9,6.93,6.92,0.01,0.1445,0.1536,9417554,65302224.1,56865372205.9,42503009264.1
2016-11-04,'000069,华侨城Ａ,6.92,6.97,6.9,6.93,6.93,-0.01,-0.1443,0.1638,10048259,69651453.33,56783315391.8,42441677360.4
2016-11-03,'000069,华侨城Ａ,6.93,6.95,6.84,6.88,6.88,0.05,0.7267,0.263,16127458,111369849.58,56865372205.9,42503009264.1
2016-11-02,'000069,华侨城Ａ,6.88,6.94,6.87,6.93,6.95,-0.07,-1.0072,0.185,11346770,78322458.67,56455088135.2,42196349745.6
2016-11-01,'000069,华侨城Ａ,6.95,6.96,6.89,6.94,6.92,0.03,0.4335,0.2175,13342148,92543073.55,57029485834.2,42625673071.5
2016-10-31,'000069,华侨城Ａ,6.92,6.95,6.83,6.95,6.95,-0.03,-0.4317,0.3512,21540559,148395701.12,56783315391.8,42441677360.4
2016-10-28,'000069,华侨城Ａ,6.95,7.06,6.94,7.03,7.03,-0.08,-1.138,0.3155,19351524,135410559.39,57029485834.2,42625673071.5
